Series ID,Series title ,Year,Estimate,Estimate footnote,Standard error,Standard error footnote,Survey code,Survey text,Ownership code,Ownership text,Industry code,Industry text,Occupation code,Occupation text,Subcell code,Job characteristic category,Job characteristic,Estimate code,Estimate text,Datatype code,Datatype text,Provision code,Provision text
NBU37360000000000033357,Percent of state and local government workers with access to flexible workplace; in education and health services,2016,4,,1.4,,IP,Incidence and Key Provision Benefits,3,State and local government workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37360000000000033357,Percent of state and local government workers with access to flexible workplace; in education and health services,2017,4,,0.8,,IP,Incidence and Key Provision Benefits,3,State and local government workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37360000000000033357,Percent of state and local government workers with access to flexible workplace; in education and health services,2018,4,,0.8,,IP,Incidence and Key Provision Benefits,3,State and local government workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37360000000000033357,Percent of state and local government workers with access to flexible workplace; in education and health services,2019,4,,0.8,,IP,Incidence and Key Provision Benefits,3,State and local government workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37360000000000033357,Percent of state and local government workers with access to flexible workplace; in education and health services,2020,4,,0.8,,IP,Incidence and Key Provision Benefits,3,State and local government workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37360000000000033357,Percent of state and local government workers with access to flexible workplace; in education and health services,2021,4,,0.7,,IP,Incidence and Key Provision Benefits,3,State and local government workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37360000000000033357,Percent of state and local government workers with access to flexible workplace; in education and health services,2022,4,,0.8,,IP,Incidence and Key Provision Benefits,3,State and local government workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361000000000033357,Percent of state and local government workers with access to flexible workplace; in educational services,2010,3,,1.5,,IP,Incidence and Key Provision Benefits,3,State and local government workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361000000000033357,Percent of state and local government workers with access to flexible workplace; in educational services,2011,3,,1.5,,IP,Incidence and Key Provision Benefits,3,State and local government workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361000000000033357,Percent of state and local government workers with access to flexible workplace; in educational services,2012,3,,1.4,,IP,Incidence and Key Provision Benefits,3,State and local government workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361000000000033357,Percent of state and local government workers with access to flexible workplace; in educational services,2013,3,,1.4,,IP,Incidence and Key Provision Benefits,3,State and local government workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361000000000033357,Percent of state and local government workers with access to flexible workplace; in educational services,2014,3,,1.4,,IP,Incidence and Key Provision Benefits,3,State and local government workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361000000000033357,Percent of state and local government workers with access to flexible workplace; in educational services,2015,3,,1.5,,IP,Incidence and Key Provision Benefits,3,State and local government workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361000000000033357,Percent of state and local government workers with access to flexible workplace; in educational services,2016,3,,1.5,,IP,Incidence and Key Provision Benefits,3,State and local government workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361000000000033357,Percent of state and local government workers with access to flexible workplace; in educational services,2017,3,,0.9,,IP,Incidence and Key Provision Benefits,3,State and local government workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361000000000033357,Percent of state and local government workers with access to flexible workplace; in educational services,2018,3,,0.9,,IP,Incidence and Key Provision Benefits,3,State and local government workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361000000000033357,Percent of state and local government workers with access to flexible workplace; in educational services,2019,3,,0.8,,IP,Incidence and Key Provision Benefits,3,State and local government workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361000000000033357,Percent of state and local government workers with access to flexible workplace; in educational services,2020,4,,0.8,,IP,Incidence and Key Provision Benefits,3,State and local government workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361000000000033357,Percent of state and local government workers with access to flexible workplace; in educational services,2021,4,,0.7,,IP,Incidence and Key Provision Benefits,3,State and local government workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361000000000033357,Percent of state and local government workers with access to flexible workplace; in educational services,2022,4,,0.8,,IP,Incidence and Key Provision Benefits,3,State and local government workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361100000000033357,Percent of state and local government workers with access to flexible workplace; in elementary and secondary schools,2010,1,,0.2,,IP,Incidence and Key Provision Benefits,3,State and local government workers,611100,Elementary and secondary schools,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361100000000033357,Percent of state and local government workers with access to flexible workplace; in elementary and secondary schools,2011,1,,0.2,,IP,Incidence and Key Provision Benefits,3,State and local government workers,611100,Elementary and secondary schools,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361100000000033357,Percent of state and local government workers with access to flexible workplace; in elementary and secondary schools,2012,1,,0.3,,IP,Incidence and Key Provision Benefits,3,State and local government workers,611100,Elementary and secondary schools,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361100000000033357,Percent of state and local government workers with access to flexible workplace; in elementary and secondary schools,2013,1,,0.3,,IP,Incidence and Key Provision Benefits,3,State and local government workers,611100,Elementary and secondary schools,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361100000000033357,Percent of state and local government workers with access to flexible workplace; in elementary and secondary schools,2014,1,,0.3,,IP,Incidence and Key Provision Benefits,3,State and local government workers,611100,Elementary and secondary schools,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361100000000033357,Percent of state and local government workers with access to flexible workplace; in elementary and secondary schools,2015,1,,0.3,,IP,Incidence and Key Provision Benefits,3,State and local government workers,611100,Elementary and secondary schools,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361100000000033357,Percent of state and local government workers with access to flexible workplace; in elementary and secondary schools,2016,1,,0.3,,IP,Incidence and Key Provision Benefits,3,State and local government workers,611100,Elementary and secondary schools,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361100000000033357,Percent of state and local government workers with access to flexible workplace; in elementary and secondary schools,2017,2,,1.1,,IP,Incidence and Key Provision Benefits,3,State and local government workers,611100,Elementary and secondary schools,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361100000000033357,Percent of state and local government workers with access to flexible workplace; in elementary and secondary schools,2018,2,,1.1,,IP,Incidence and Key Provision Benefits,3,State and local government workers,611100,Elementary and secondary schools,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361100000000033357,Percent of state and local government workers with access to flexible workplace; in elementary and secondary schools,2019,2,,0.8,,IP,Incidence and Key Provision Benefits,3,State and local government workers,611100,Elementary and secondary schools,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361100000000033357,Percent of state and local government workers with access to flexible workplace; in elementary and secondary schools,2020,2,,0.9,,IP,Incidence and Key Provision Benefits,3,State and local government workers,611100,Elementary and secondary schools,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361100000000033357,Percent of state and local government workers with access to flexible workplace; in elementary and secondary schools,2021,2,,0.8,,IP,Incidence and Key Provision Benefits,3,State and local government workers,611100,Elementary and secondary schools,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361100000000033357,Percent of state and local government workers with access to flexible workplace; in elementary and secondary schools,2022,2,,0.8,,IP,Incidence and Key Provision Benefits,3,State and local government workers,611100,Elementary and secondary schools,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361200000000033357,"Percent of state and local government workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2017,6,,1.3,,IP,Incidence and Key Provision Benefits,3,State and local government workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361200000000033357,"Percent of state and local government workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2018,6,,1.4,,IP,Incidence and Key Provision Benefits,3,State and local government workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361200000000033357,"Percent of state and local government workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2019,6,,1.4,,IP,Incidence and Key Provision Benefits,3,State and local government workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361200000000033357,"Percent of state and local government workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2020,8,,1.6,,IP,Incidence and Key Provision Benefits,3,State and local government workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361200000000033357,"Percent of state and local government workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2021,8,,1.6,,IP,Incidence and Key Provision Benefits,3,State and local government workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37361200000000033357,"Percent of state and local government workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2022,9,,1.5,,IP,Incidence and Key Provision Benefits,3,State and local government workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37362000000000033357,Percent of state and local government workers with access to flexible workplace; in health care and social assistance,2017,6,,2.4,,IP,Incidence and Key Provision Benefits,3,State and local government workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37362000000000033357,Percent of state and local government workers with access to flexible workplace; in health care and social assistance,2018,6,,2.4,,IP,Incidence and Key Provision Benefits,3,State and local government workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37362000000000033357,Percent of state and local government workers with access to flexible workplace; in health care and social assistance,2019,6,,2.3,,IP,Incidence and Key Provision Benefits,3,State and local government workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37362000000000033357,Percent of state and local government workers with access to flexible workplace; in health care and social assistance,2020,7,,2.5,,IP,Incidence and Key Provision Benefits,3,State and local government workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37362000000000033357,Percent of state and local government workers with access to flexible workplace; in health care and social assistance,2021,7,,2.4,,IP,Incidence and Key Provision Benefits,3,State and local government workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37362000000000033357,Percent of state and local government workers with access to flexible workplace; in health care and social assistance,2022,7,,2.5,,IP,Incidence and Key Provision Benefits,3,State and local government workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37362200000000033357,Percent of state and local government workers with access to flexible workplace; in hospitals,2017,6,,2.0,,IP,Incidence and Key Provision Benefits,3,State and local government workers,622000,Hospitals,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37362200000000033357,Percent of state and local government workers with access to flexible workplace; in hospitals,2018,6,,2.1,,IP,Incidence and Key Provision Benefits,3,State and local government workers,622000,Hospitals,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37362200000000033357,Percent of state and local government workers with access to flexible workplace; in hospitals,2019,6,,2.1,,IP,Incidence and Key Provision Benefits,3,State and local government workers,622000,Hospitals,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37362200000000033357,Percent of state and local government workers with access to flexible workplace; in hospitals,2020,6,,2.1,,IP,Incidence and Key Provision Benefits,3,State and local government workers,622000,Hospitals,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37362200000000033357,Percent of state and local government workers with access to flexible workplace; in hospitals,2021,6,,2.1,,IP,Incidence and Key Provision Benefits,3,State and local government workers,622000,Hospitals,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37362200000000033357,Percent of state and local government workers with access to flexible workplace; in hospitals,2022,6,,2.2,,IP,Incidence and Key Provision Benefits,3,State and local government workers,622000,Hospitals,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37392000000000033357,Percent of state and local government workers with access to flexible workplace; in public administration,2010,6,,1.7,,IP,Incidence and Key Provision Benefits,3,State and local government workers,920000,Public administration,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37392000000000033357,Percent of state and local government workers with access to flexible workplace; in public administration,2011,6,,1.7,,IP,Incidence and Key Provision Benefits,3,State and local government workers,920000,Public administration,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37392000000000033357,Percent of state and local government workers with access to flexible workplace; in public administration,2012,5,,1.8,,IP,Incidence and Key Provision Benefits,3,State and local government workers,920000,Public administration,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37392000000000033357,Percent of state and local government workers with access to flexible workplace; in public administration,2013,6,,1.8,,IP,Incidence and Key Provision Benefits,3,State and local government workers,920000,Public administration,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37392000000000033357,Percent of state and local government workers with access to flexible workplace; in public administration,2014,6,,1.8,,IP,Incidence and Key Provision Benefits,3,State and local government workers,920000,Public administration,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37392000000000033357,Percent of state and local government workers with access to flexible workplace; in public administration,2015,5,,1.7,,IP,Incidence and Key Provision Benefits,3,State and local government workers,920000,Public administration,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37392000000000033357,Percent of state and local government workers with access to flexible workplace; in public administration,2016,5,,1.6,,IP,Incidence and Key Provision Benefits,3,State and local government workers,920000,Public administration,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37392000000000033357,Percent of state and local government workers with access to flexible workplace; in public administration,2017,6,,1.4,,IP,Incidence and Key Provision Benefits,3,State and local government workers,920000,Public administration,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37392000000000033357,Percent of state and local government workers with access to flexible workplace; in public administration,2018,6,,1.4,,IP,Incidence and Key Provision Benefits,3,State and local government workers,920000,Public administration,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37392000000000033357,Percent of state and local government workers with access to flexible workplace; in public administration,2019,6,,1.3,,IP,Incidence and Key Provision Benefits,3,State and local government workers,920000,Public administration,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37392000000000033357,Percent of state and local government workers with access to flexible workplace; in public administration,2020,6,,1.3,,IP,Incidence and Key Provision Benefits,3,State and local government workers,920000,Public administration,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37392000000000033357,Percent of state and local government workers with access to flexible workplace; in public administration,2021,6,,1.3,,IP,Incidence and Key Provision Benefits,3,State and local government workers,920000,Public administration,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37392000000000033357,Percent of state and local government workers with access to flexible workplace; in public administration,2022,6,,1.3,,IP,Incidence and Key Provision Benefits,3,State and local government workers,920000,Public administration,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU373S0000000000033357,Percent of state and local government workers with access to flexible workplace; in service providing,2010,4,,1.1,,IP,Incidence and Key Provision Benefits,3,State and local government workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU373S0000000000033357,Percent of state and local government workers with access to flexible workplace; in service providing,2011,4,,1.1,,IP,Incidence and Key Provision Benefits,3,State and local government workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU373S0000000000033357,Percent of state and local government workers with access to flexible workplace; in service providing,2012,4,,1.0,,IP,Incidence and Key Provision Benefits,3,State and local government workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU373S0000000000033357,Percent of state and local government workers with access to flexible workplace; in service providing,2013,4,,1.0,,IP,Incidence and Key Provision Benefits,3,State and local government workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU373S0000000000033357,Percent of state and local government workers with access to flexible workplace; in service providing,2014,4,,1.0,,IP,Incidence and Key Provision Benefits,3,State and local government workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU373S0000000000033357,Percent of state and local government workers with access to flexible workplace; in service providing,2015,4,,1.0,,IP,Incidence and Key Provision Benefits,3,State and local government workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU373S0000000000033357,Percent of state and local government workers with access to flexible workplace; in service providing,2016,4,,1.0,,IP,Incidence and Key Provision Benefits,3,State and local government workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU373S0000000000033357,Percent of state and local government workers with access to flexible workplace; in service providing,2017,4,,0.7,,IP,Incidence and Key Provision Benefits,3,State and local government workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU373S0000000000033357,Percent of state and local government workers with access to flexible workplace; in service providing,2018,4,,0.7,,IP,Incidence and Key Provision Benefits,3,State and local government workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU373S0000000000033357,Percent of state and local government workers with access to flexible workplace; in service providing,2019,4,,0.6,,IP,Incidence and Key Provision Benefits,3,State and local government workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU373S0000000000033357,Percent of state and local government workers with access to flexible workplace; in service providing,2020,4,,0.6,,IP,Incidence and Key Provision Benefits,3,State and local government workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU373S0000000000033357,Percent of state and local government workers with access to flexible workplace; in service providing,2021,5,,0.6,,IP,Incidence and Key Provision Benefits,3,State and local government workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU373S0000000000033357,Percent of state and local government workers with access to flexible workplace; in service providing,2022,5,,0.6,,IP,Incidence and Key Provision Benefits,3,State and local government workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
